Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Per Capita
Afghanistan,AFG,1970,1.6703970000000001,0.436974,0.671986,0.216651,0.04735,0.29743600000000003,0.155343
Afghanistan,AFG,1971,1.8935540000000002,0.359072,0.747456,0.43968,0.043233999999999995,0.304112,0.17189300000000002
Afghanistan,AFG,1972,1.530347,0.190528,0.626544,0.300448,0.046426999999999996,0.3664,0.13558800000000001
Afghanistan,AFG,1973,1.6354540000000002,0.310745,0.701918,0.33268000000000003,0.067106,0.223005,0.14128800000000002
Afghanistan,AFG,1974,1.913152,0.304695,0.770914,0.40014099999999997,0.070301,0.367102,0.161177
Afghanistan,AFG,1975,2.1213830000000002,0.39868899999999996,0.874189,0.4755,0.06941699999999999,0.303589,0.174493
Afghanistan,AFG,1976,1.980859,0.42502399999999996,0.883024,0.300448,0.079243,0.29312,0.159422
Afghanistan,AFG,1977,2.384175,0.450672,0.9746239999999999,0.5129600000000001,0.064863,0.381056,0.187918
Afghanistan,AFG,1978,2.1533,0.576226,0.935909,0.30095900000000003,0.057598,0.28260799999999997,0.166421
Afghanistan,AFG,1979,2.232754,0.351744,1.165152,0.38472,0.063666,0.267472,0.171931
Afghanistan,AFG,1980,1.756302,0.315762,0.925256,0.187254,0.023284,0.304747,0.140655
Afghanistan,AFG,1981,1.978463,0.333424,1.014928,0.304112,0.032879000000000005,0.29312,0.177358
Afghanistan,AFG,1982,2.0945810000000002,0.38472,0.992944,0.395712,0.039077,0.28212800000000005,0.207625
Afghanistan,AFG,1983,2.5199540000000002,0.38472,1.220112,0.6155520000000001,0.00645,0.29312,0.253225
Afghanistan,AFG,1984,2.82154,0.392556,1.133644,0.9318629999999999,0.047963,0.315513,0.275442
Afghanistan,AFG,1985,3.5014220000000003,0.399794,1.547825,1.192046,0.031652,0.33010500000000004,0.333081
Afghanistan,AFG,1986,3.133645,0.42502399999999996,1.139504,1.201792,0.037565,0.32976,0.299915
Afghanistan,AFG,1987,3.113826,0.442824,2.012838,0.391588,0.043334,0.223242,0.301647
Afghanistan,AFG,1988,2.856896,0.3664,1.8210080000000002,0.43968,0.042944,0.186864,0.27513899999999997
Afghanistan,AFG,1989,2.764855,0.337088,1.8649759999999997,0.479984,0.042503,0.040304,0.25904699999999997
Afghanistan,AFG,1990,2.024326,0.278464,1.271408,0.40304,0.045766,0.025648,0.189281
Afghanistan,AFG,1991,1.9143009999999998,0.249627,1.204085,0.389125,0.045766,0.025697,0.178155
Afghanistan,AFG,1992,1.482054,0.021984,1.029584,0.362736,0.045766,0.021984,0.12291600000000001
Afghanistan,AFG,1993,1.4869430000000001,0.01832,1.0479040000000002,0.351744,0.046991000000000005,0.021984,0.106182
Afghanistan,AFG,1994,1.453829,0.014693000000000001,1.032171,0.337935,0.046991000000000005,0.022039,0.094065
Afghanistan,AFG,1995,1.417327,0.014656,1.011264,0.322432,0.046991000000000005,0.021984,0.086323
Afghanistan,AFG,1996,1.370104,0.007328,0.9856159999999999,0.30777600000000005,0.0474,0.021984,0.080092
Afghanistan,AFG,1997,1.304152,0.003664,0.948976,0.28212800000000005,0.0474,0.021984,0.073313
Afghanistan,AFG,1998,1.278504,0.003664,0.9416479999999999,0.263808,0.0474,0.021984,0.069134
Afghanistan,AFG,1999,1.09164,0.003664,0.776768,0.24182399999999998,0.0474,0.021984,0.056671000000000006
Afghanistan,AFG,2000,1.047128,0.003664,0.78776,0.223504,0.010216,0.021984,0.053581
Afghanistan,AFG,2001,1.0690979999999999,0.069616,0.762112,0.208848,0.0065379999999999995,0.021984,0.0543
Albania,ALB,2013,5.287466,0.795088,3.330576,0.032976,1.1286,0.000226,1.8314650000000001
Albania,ALB,2014,5.999658,1.028913,3.8556790000000003,0.058586,1.0449,0.011581000000000001,2.080252
Albania,ALB,2015,4.712137,0.322432,3.337904,0.062287999999999996,0.9541129999999999,0.0354,1.634751
Albania,ALB,2016,4.631977,0.190528,3.3598879999999998,0.161216,0.8804700000000001,0.039875,1.607732
Albania,ALB,2017,5.564149,0.274609,4.078863,0.168427,1.011492,0.030757,1.9324290000000002
Albania,ALB,2018,4.984045,0.472656,3.330576,0.150224,1.0167329999999999,0.013856,1.7323680000000001
Albania,ALB,2019,4.9474849999999995,0.322432,3.440496,0.131904,1.0481790000000002,0.0044740000000000005,1.7215330000000002
Albania,ALB,2020,4.728559,0.331439,3.2175759999999998,0.131178,1.0481790000000002,0.000188,1.6493919999999997
Algeria,DZA,1970,15.05896,0.97096,6.837024,0.135568,0.45792,6.657488000000001,1.091552
Algeria,DZA,1971,18.649531,0.901344,7.617456,0.674176,0.476091,8.980464,1.321699
Algeria,DZA,1972,28.322640000000003,0.648528,7.2583839999999995,3.136384,0.45792,16.821424,1.961436
Algeria,DZA,1973,38.277401,0.820736,9.376176,3.147376,0.49789700000000003,24.435216,2.588678
Algeria,DZA,1974,31.876659999999998,0.699824,9.607008,2.451216,0.465188,18.653423999999998,2.10357
Algeria,DZA,1975,32.001207,0.791333,11.291155,4.458578,0.46876899999999994,14.991372,2.035093
Algeria,DZA,1976,39.13107,0.5861850000000001,11.034935,6.063352,0.688317,20.758281,2.371506
Algeria,DZA,1977,41.844913,0.60456,13.86824,3.605376,0.874065,22.892672,2.4421880000000002
Algeria,DZA,1978,62.455266,0.571584,13.164751999999998,23.856304,1.321426,23.5412,3.542025
Algeria,DZA,1979,45.545552,0.894016,15.359488,8.167056,1.8413599999999999,19.283632,2.5070509999999997
Algeria,DZA,1980,66.416467,1.608496,18.620448,25.479456,2.021667,18.6864,3.5442190000000005
Algeria,DZA,1981,46.341982,1.909095,18.156554,11.16509,2.16531,12.945934,2.394767
Algeria,DZA,1982,39.173029,1.974896,18.642432,7.1704479999999995,2.126325,9.258928,1.9586419999999998
Algeria,DZA,1983,52.503909,3.147595,22.022175,16.610069,2.318268,8.405802,2.538615
Algeria,DZA,1984,70.94653000000001,4.026736,22.768096,30.510128,2.660562,10.981008000000001,3.316261
Algeria,DZA,1985,72.60906800000001,3.07776,22.504288,27.699840000000002,2.919788,16.407392,3.2805940000000002
Algeria,DZA,1986,76.080388,2.726016,22.760768,33.08592,3.082516,14.425168,3.324821
Algeria,DZA,1987,83.88350200000001,2.9678400000000003,25.091072,40.117136,3.5906059999999997,12.116848,3.55648
Algeria,DZA,1988,83.70804100000001,2.975038,27.284615999999996,38.972266,3.4149879999999997,11.061133,3.452872
Algeria,DZA,1989,79.808266,2.98616,25.15336,36.672976,3.223338,11.772432,3.206502
Algeria,DZA,1990,76.737628,2.942192,23.204112,38.908015999999996,2.988636,8.694672,3.007187
Algeria,DZA,1991,78.806834,2.6893759999999998,26.065696,38.428032,2.969362,8.654368,3.015502
Algeria,DZA,1992,79.88330500000001,2.377936,28.678128000000005,31.931759999999997,2.997929,13.897552,2.986481
Algeria,DZA,1993,81.94397,1.9236,27.992959999999997,36.097728000000004,2.988434,12.941248,2.9956490000000002
Algeria,DZA,1994,86.147476,2.286238,30.450203000000002,37.385859,2.8206830000000003,13.204492000000002,3.0836330000000003
Algeria,DZA,1995,94.98141700000001,1.9345919999999999,27.080624,47.221632,3.165241,15.579328,3.335253
Algeria,DZA,1996,96.786277,1.406976,27.40672,50.566864,3.0061970000000002,14.39952,3.3392269999999997
Algeria,DZA,1997,87.004706,1.3813280000000001,30.019152000000002,39.006944,3.271314,13.325968,2.95171
Algeria,DZA,1998,106.62101000000001,2.110464,33.089584,54.641231999999995,3.4464339999999996,13.333295999999999,3.5629809999999997
Algeria,DZA,1999,91.668212,2.1726650000000003,22.188292999999998,50.920227000000004,3.435307,12.95172,3.020759
Algeria,DZA,2000,82.22100999999999,1.9602400000000002,26.827808,38.534288000000004,3.789426,11.109248,2.6717150000000003
Algeria,DZA,2001,83.780203,2.0958080000000003,28.458288,41.029472,3.765771,8.430864,2.685178
Algeria,DZA,2002,89.406933,2.608768,29.4952,44.653168,4.057717,8.592080000000001,2.827124
Algeria,DZA,2003,91.048404,2.788304,31.942752000000002,44.026624,4.032068,8.258656,2.840302
Algeria,DZA,2004,87.853359,1.9236,32.818448,41.209008000000004,4.896735,7.005567999999999,2.7023330000000003
Algeria,DZA,2005,106.47283600000002,2.36328,31.0524,61.210784,5.6615400000000005,6.184832,3.23069
Algeria,DZA,2006,100.202857,2.700368,35.233024,49.306447999999996,6.540025,6.422992,2.996938
Algeria,DZA,2007,108.401946,3.0118080000000003,38.321776,51.076159999999994,7.000746,8.991456,3.18981
Algeria,DZA,2008,109.03197800000001,3.0082459999999998,37.363073,51.550561,7.5833759999999995,9.526722,3.153985
Algeria,DZA,2009,120.184849,1.59384,44.891328,54.894048,8.220336999999999,10.585296000000001,3.4147269999999996
Algeria,DZA,2010,117.81301,1.216486,45.365407,53.367833999999995,8.252310000000001,9.610973,3.2856949999999996
Algeria,DZA,2011,119.807538,1.047872,46.919737,56.720634999999994,8.18722,6.932074000000001,3.278487
Algeria,DZA,2012,135.674294,1.036882,48.539276,64.11449300000001,7.696658,14.286985000000001,3.64123
Algeria,DZA,2013,140.786376,0.725472,51.91888,65.450032,7.29842,15.393572,3.704844
Algeria,DZA,2014,151.282783,0.545922,52.884809999999995,73.831357,7.667871000000001,16.352823,3.9030480000000005
Algeria,DZA,2015,160.08745,0.5019680000000001,55.590208,78.768672,8.062014,17.164588000000002,4.048424
Algeria,DZA,2017,166.411374,0.795088,55.308080000000004,82.352064,11.406257,16.549884,4.0453410000000005
Algeria,DZA,2018,173.911594,1.3300020000000001,54.922121,88.886635,12.381661,16.391175,4.1479610000000005
Algeria,DZA,2019,179.504831,1.095512,59.157647999999995,91.24991999999999,11.028039,16.973712,4.203332
Algeria,DZA,2020,172.504477,1.098537,54.540075,88.30830999999999,11.028039,17.529515,3.9700309999999996
Algeria,DZA,2021,176.26907,1.095536,56.020598,92.791955,11.028039,15.332942000000001,3.9899769999999997
Angola,AGO,1970,3.577917,0.047583,1.7422810000000002,0.084186,0.22146500000000002,1.4824030000000001,0.593382
Angola,AGO,1971,3.405383,0.029281,1.6433689999999999,0.08418099999999999,0.261387,1.3871639999999998,0.551296
Angola,AGO,1972,4.500532,0.0073219999999999995,2.47485,0.109831,0.308663,1.599866,0.707105
Angola,AGO,1973,4.873664,0.021984,2.50984,0.12457599999999999,0.3816,1.835664,0.7408779999999999
Argentina,ARG,1966,63.072667,2.586784,48.569984000000005,7.848288,1.722651,2.34496,2.815352
Argentina,ARG,1967,65.475982,2.938857,49.777346,8.208278,1.7555560000000001,2.795945,2.877178
Argentina,ARG,1968,69.009217,2.3669439999999997,52.560080000000006,9.141680000000001,2.064273,2.87624,2.985735
Argentina,ARG,1969,77.24887,2.590448,60.573248,9.105039999999999,2.147862,2.832272,3.2911029999999997
Argentina,ARG,1970,82.64800100000001,3.286608,63.925807999999996,10.281184,2.344113,2.810288,3.466371
Argentina,ARG,1971,88.84719,2.927536,69.319216,11.021312,2.735862,2.843264,3.667828
Argentina,ARG,1972,90.066762,2.85792,69.297232,12.468592,2.698682,2.744336,3.659347
Argentina,ARG,1973,93.97608100000001,2.8799040000000002,71.20984,14.187007999999999,2.570273,3.1290560000000003,3.75595
Argentina,ARG,1974,95.48061899999999,3.3672160000000004,71.45166400000001,14.923472,2.675163,3.063104,3.751731
Argentina,ARG,1975,94.84578499999999,3.594384,68.91251199999999,15.722223999999999,2.714505,3.90216,3.665459
Argentina,ARG,1976,99.699538,3.2390950000000003,71.868337,16.466621,2.841803,5.283682,3.7922620000000005
Argentina,ARG,1977,100.706338,2.703934,72.702107,16.905081,2.987349,5.4078669999999995,3.769827
Argentina,ARG,1978,102.55615999999999,3.8325440000000004,72.898944,16.425712,3.148176,6.2507839999999995,3.7779309999999997
Argentina,ARG,1979,110.61681499999999,3.6017120000000005,79.072784,18.015888,3.3275669999999997,6.598864,4.010161
Argentina,ARG,1980,108.65692800000001,2.865248,76.507984,19.56576,3.5624160000000002,6.15552,3.8771699999999996
Argentina,ARG,1981,101.96936,2.956848,70.059344,20.485424,3.3234879999999998,5.1442559999999995,3.5814809999999997
Argentina,ARG,1982,103.351892,2.660158,69.032208,23.248904,2.815495,5.5951260000000005,3.573376
Argentina,ARG,1983,105.142854,2.191072,68.674352,26.263552,2.818326,5.195551999999999,3.579071
Argentina,ARG,1984,106.452518,2.147178,67.236715,27.301403999999998,2.6185110000000003,7.14871,3.5683769999999995
Argentina,ARG,1985,100.531993,2.773547,60.435477,28.808982,2.325716,6.188269999999999,3.319299
Argentina,ARG,1986,104.15105799999999,3.392864,62.200064000000005,30.964464000000003,2.790162,4.803504,3.387211
Argentina,ARG,1987,114.878426,3.7775839999999996,66.453968,36.698624,3.170394,4.777856,3.6800599999999997
Argentina,ARG,1988,121.40596000000001,4.023193,66.232463,42.232539,3.047859,5.869905,3.830954
Argentina,ARG,1989,117.021372,4.143984,59.752512,44.6092,2.2539,6.261776,3.638072
Argentina,ARG,1990,112.07908799999998,3.070432,59.188256,43.213215999999996,1.822,4.785183999999999,3.434042
Argentina,ARG,1991,117.50574399999999,2.6893759999999998,61.23276800000001,47.28392,2.196,4.103680000000001,3.549404
Argentina,ARG,1992,121.23058400000001,2.8029599999999997,63.632688,48.302512,2.495,3.9974239999999996,3.6114620000000004
Argentina,ARG,1993,117.77748500000001,2.301136,67.154325,40.808519,2.761,4.752505,3.461271
Argentina,ARG,1994,122.22900200000001,3.5613010000000003,67.203064,42.676987,3.05,5.7376510000000005,3.544031
Argentina,ARG,1995,127.764859,3.7007470000000002,62.835744999999996,53.195482999999996,2.621,5.411884,3.656054
Argentina,ARG,1996,134.76207,3.099659,65.92089,57.541551,2.422,5.77797,3.807982
Argentina,ARG,1997,137.64146399999998,2.777312,66.868,61.503904000000006,3.169,3.3232480000000004,3.8430190000000004
Argentina,ARG,1998,139.451896,2.8396,69.575696,61.613824,3.283,2.139776,3.848733
Argentina,ARG,1999,147.285131,2.154486,72.724888,67.620808,3.29,1.494949,4.018362000000001
Argentina,ARG,2000,142.358347,1.6561709999999998,67.43399699999999,69.43825600000001,2.771,1.058923,3.8401769999999997
Argentina,ARG,2001,134.003944,1.289728,64.336176,64.808832,2.481,1.088208,3.5752980000000005
Argentina,ARG,2002,124.392348,1.099232,57.497184999999995,62.61960799999999,1.729,1.447323,3.283417
Argentina,ARG,2003,134.631008,1.989552,59.3568,69.070064,2.28,1.9345919999999999,3.517175
Argentina,ARG,2004,157.04339099999999,2.1983490000000003,67.81172600000001,82.910717,2.701,1.421599,4.061243
Argentina,ARG,2005,161.4342,3.268288,71.79974399999999,81.967344,3.241,1.157824,4.131869
Argentina,ARG,2006,174.608992,3.8655199999999996,81.912384,83.86896,3.764,1.198128,4.4230730000000005
Argentina,ARG,2007,174.24576000000002,3.660336,77.9516,87.177552,3.998,1.458272,4.3696779999999995
Argentina,ARG,2008,188.106,3.8765120000000004,88.657808,90.119744,3.99,1.4619360000000001,4.670683
Argentina,ARG,2009,178.9492,3.231648,82.381376,87.994624,3.81,1.531552,4.398479
Argentina,ARG,2010,186.733136,3.990096,90.145392,86.9284,4.178,1.491248,4.543372
Argentina,ARG,2011,190.273774,4.722987,86.90809200000001,92.587402,4.586,1.469292,4.5826199999999995
Argentina,ARG,2012,191.292113,5.008687999999999,85.587376,95.381248,4.184,1.130801,4.559746
Argentina,ARG,2013,189.537746,4.840051,87.48730400000001,91.338094,4.581,1.291297,4.471467
Argentina,ARG,2014,188.39653700000002,5.536412,84.291958,92.8439,4.336,1.388267,4.399316000000001
Argentina,ARG,2015,191.74383500000002,5.4666879999999995,86.954048,93.534592,4.571,1.217507,4.432658999999999
Argentina,ARG,2016,189.920431,4.191696,84.55575,96.302759,4.029,0.841225,4.349166
Argentina,ARG,2017,186.898875,4.279469000000001,80.855575,96.441927,4.36209,0.959815,4.242436
Argentina,ARG,2018,180.59933600000002,4.356408,74.392351,96.12309599999999,4.368692,1.358789,4.066307
Argentina,ARG,2019,178.51161499999998,2.14344,74.848192,95.608416,4.140926,1.7706400000000002,3.989486
Argentina,ARG,2020,169.262697,2.64246,70.912696,90.21251,3.5084720000000003,1.9865580000000003,3.7583839999999995
Argentina,ARG,2021,186.448284,4.816141,80.30911,94.327529,4.6707339999999995,2.32477,4.117967
Armenia,ARM,1971,5.514268,0.838693,3.121836,1.256194,0.20286300000000002,0.094682,2.128303
Armenia,ARM,1972,5.8088169999999995,0.8534709999999999,3.347536,1.304552,0.213858,0.0894,2.193622
Armenia,ARM,1973,6.062725,0.846505,3.530728,1.353486,0.227652,0.10435499999999999,2.23977
Armenia,ARM,1974,6.302874,0.83193,3.7092970000000003,1.406641,0.24270799999999998,0.112298,2.277341
Armenia,ARM,1975,6.632716,0.8483069999999999,3.880947,1.519189,0.260814,0.12345899999999999,2.343055
Armenia,ARM,1976,6.889957000000001,0.867266,3.957268,1.6630939999999999,0.265838,0.136492,2.378873
Armenia,ARM,1977,7.127198,0.8743049999999999,4.065201,1.7693020000000002,0.27219299999999996,0.146198,2.403353
Armenia,ARM,1978,7.376978,0.852842,4.277085,1.820654,0.272264,0.154132,2.428056
Armenia,ARM,1979,7.437842999999999,0.8542,4.2979709999999995,1.937986,0.264075,0.083612,2.401584
Armenia,ARM,1980,7.729004,0.9066350000000001,4.43181,2.03743,0.26864499999999997,0.084483,2.4652950000000002
Armenia,ARM,1981,7.5946940000000005,0.794679,4.331167,2.112214,0.275462,0.08117200000000001,2.397409
Armenia,ARM,1982,7.739266000000001,0.805179,4.348643,2.2345759999999997,0.27011599999999997,0.080752,2.417002
Armenia,ARM,1983,7.855128,0.7940189999999999,4.317328,2.3826959999999997,0.282161,0.07892300000000001,2.4257020000000002
Armenia,ARM,1984,7.9294649999999995,0.786758,4.205183,2.571125,0.288848,0.077551,2.423355
Armenia,ARM,1985,8.544614,0.9191950000000001,4.353396,2.894756,0.292461,0.08480599999999999,2.5885740000000004
Armenia,ARM,1986,8.138095,0.988877,4.118542,2.652374,0.304093,0.074209,2.4459419999999996
Armenia,ARM,1987,8.166903,0.9863059999999999,3.626156,3.1753270000000002,0.311052,0.068062,2.436889
Armenia,ARM,1988,9.296341,0.8648549999999999,3.7294449999999997,4.234729,0.317625,0.149687,2.761149
Armenia,ARM,1989,9.415744,0.815581,3.51684,4.615779,0.32158000000000003,0.145965,2.7306369999999998
Armenia,ARM,1990,8.94492,0.694495,3.6396589999999995,4.198718,0.31549,0.096559,2.515063
Armenia,ARM,1991,7.271964,0.604223,2.800033,3.478421,0.29946,0.089827,2.010145
Australia,AUS,1983,224.78570200000001,122.28966399999999,76.88904000000001,22.79008,2.377238,0.43968,14.612532999999999
Australia,AUS,1984,236.362029,127.94688000000001,81.406752,24.050496,2.6831009999999997,0.2748,15.171372
Australia,AUS,1985,240.98893900000002,135.68891200000002,71.909664,30.147392,2.891227,0.351744,15.266298999999998
Australia,AUS,1986,239.723256,134.457808,73.946848,28.091888,2.907944,0.318768,14.971195000000002
Australia,AUS,1987,255.851315,147.393838,76.351525,28.971663,2.877805,0.256484,15.73574
Australia,AUS,1988,260.88005499999997,150.502464,77.207808,29.685728000000005,3.135975,0.34808,15.786129999999998
Australia,AUS,1989,277.48704100000003,161.791248,81.436064,30.345247999999998,3.3795370000000005,0.534944,16.520441
Australia,AUS,1990,278.154156,141.879819,88.84209,34.454815999999994,3.462872,7.272496,16.315938
Australia,AUS,1991,279.52851,146.08284,88.245572,32.786243,3.183033,7.001200999999999,16.184767
Australia,AUS,1992,284.525345,150.051381,87.91682800000001,33.970471999999994,2.923411,7.303700999999999,16.293502
Australia,AUS,1993,288.870537,150.098575,90.386578,35.670002000000004,3.004698,7.136742999999999,16.383765
Australia,AUS,1994,293.696553,151.376241,91.924087,37.032005,3.4842760000000004,6.880147999999999,16.494706
Australia,AUS,1995,305.002996,155.718942,96.126544,39.830983,3.35775,7.060714,16.941788
Australia,AUS,1996,311.886129,160.375191,98.697016,39.765246000000005,3.243616,6.761052,17.125455
Australia,AUS,1997,320.28263,167.67019399999998,98.388038,41.074314,3.184589,6.687345,17.396973000000003
Australia,AUS,1998,334.07597799999996,177.596365,99.146315,43.488447,3.4754129999999996,6.901959,17.959464
Australia,AUS,1999,343.488633,183.215379,100.399487,45.548715,3.5199910000000005,7.165139,18.269804999999998
Australia,AUS,2000,349.635487,185.781229,102.33736,46.593883,3.620856,7.952858,18.384487
Australia,AUS,2001,357.132367,190.066589,102.582541,49.310577,3.5409029999999997,8.172284,18.554121
Australia,AUS,2002,361.54081,191.13103,104.516285,50.573495,3.487738,8.007496000000002,18.56355
Australia,AUS,2003,369.279512,195.370417,109.57068000000001,49.701209000000006,3.5840160000000005,7.157978,18.746105
Australia,AUS,2004,382.82088999999996,202.20981,113.766232,52.51797,3.554645,6.857939999999999,19.21304
Australia,AUS,2005,386.153533,200.699756,116.50779399999999,54.476588,3.6641269999999997,6.914461,19.143302
Australia,AUS,2006,392.384302,204.384919,117.40036599999999,55.810784,3.888062,7.046394,19.171530999999998
Australia,AUS,2007,399.624803,203.54310700000002,119.47386999999999,61.048701,3.971547,7.504144,19.184298000000002
Australia,AUS,2008,404.233067,204.671475,122.328074,61.786863000000004,3.862908,7.4827259999999995,19.024637
Australia,AUS,2009,407.065015,206.050385,122.367287,63.113604,3.829017,7.966111,18.792625
Australia,AUS,2010,405.10332,200.536242,124.556501,64.263998,3.5486150000000003,8.189776,18.397758
Australia,AUS,2011,403.828773,192.124544,129.808187,66.479605,3.495532,7.874194999999999,18.062717000000003
Australia,AUS,2012,406.15091,189.13828600000002,133.68399399999998,67.70558199999999,3.518237,8.286992999999999,17.86907
Australia,AUS,2013,397.887458,176.346996,136.180923,69.64750699999999,3.2944199999999997,8.846405,17.215785
Australia,AUS,2014,393.952876,168.13034299999998,137.598529,71.808093,3.1375669999999998,9.272708,16.785681
Australia,AUS,2015,401.793062,174.188664,137.629374,72.044214,3.076156,10.827853999999999,16.867720000000002
Australia,AUS,2016,411.26428799999996,179.549565,137.374951,75.05475899999999,2.9308549999999998,12.439911,16.997412
Australia,AUS,2017,414.358312,176.906195,139.460823,76.21180600000001,3.019062,14.861429999999999,16.850455
Australia,AUS,2018,416.283827,169.370489,143.712379,79.434749,2.941785,16.925628,16.665198999999998
Australia,AUS,2019,416.356588,164.471156,143.08485100000001,81.693703,3.039547,20.199247,16.419679000000002
Australia,AUS,2020,399.922128,156.143134,135.47629799999999,84.471564,2.820162,17.272753,15.579327
Australia,AUS,2021,391.187411,150.958384,139.155751,77.242144,2.820162,17.272753,15.091473
Austria,AUT,1990,62.145247999999995,18.138573,28.899433000000002,11.836296,2.0334119999999998,0.102161,8.093169
Austria,AUT,1991,65.743938,18.699347,31.406987,12.501283,2.0049810000000003,0.11116199999999998,8.476922
Austria,AUT,1992,60.243908,14.385857000000001,30.152021,12.518638000000001,2.105,0.120208,7.683372
Austria,AUT,1993,60.67057,13.273662,31.264846000000002,13.022035,2.031869,0.112202,7.674691999999999
Austria,AUT,1994,61.045756000000004,13.456497,30.713752000000003,13.655744,2.102255,0.12771500000000002,7.692873
Austria,AUT,1995,64.023072,15.423285,30.851659,14.899087,1.631326,0.12722,8.055957000000001
Austria,AUT,1996,67.367013,15.06789,33.777006,15.796022,1.634247,0.071216,8.465276
Austria,AUT,1997,67.263597,16.155693,32.851834999999994,15.300357,1.7609169999999998,0.120696,8.442677
Austria,AUT,1998,66.898315,13.706164999999999,34.65961,15.717101000000001,1.598674,0.142015,8.387597
Austria,AUT,1999,65.651039,13.87509,32.832798,16.101723,1.607357,0.17072400000000001,8.215235
Austria,AUT,2000,66.14978,15.752621,32.163171000000006,15.266094,1.711556,0.164719,8.257958
Austria,AUT,2001,70.149508,16.563696,34.410864000000004,16.157636,1.7199220000000002,0.18293299999999998,8.725469
Austria,AUT,2002,71.95361199999999,16.736632,36.05703,16.070299,1.735653,0.167237,8.906261
Austria,AUT,2003,77.460983,18.022592000000003,39.082064,17.268124,1.754471,0.184024,9.539408
Austria,AUT,2004,77.67829499999999,17.765949,39.099891,17.662321,1.79,0.16509400000000002,9.506331
Austria,AUT,2005,79.078106,17.86176,39.393041,18.700773,1.79748,0.16009500000000002,9.611982000000001
Austria,AUT,2006,76.806465,17.865267000000003,38.132296999999994,17.496976999999998,1.9541419999999998,0.180437,9.289873
Austria,AUT,2007,74.10678,17.455149,36.623641,16.495411999999998,2.130776,0.184702,8.934209
Austria,AUT,2008,73.481909,17.028333,35.480636,17.436059,2.132968,0.162294,8.83076
Austria,AUT,2009,67.29865500000001,12.832833,34.415546,17.035763,1.7985900000000001,0.20493499999999998,8.066544
Austria,AUT,2010,72.006411,15.501043,34.798218,18.779363,1.6221290000000002,0.183602,8.610292999999999
Austria,AUT,2011,69.893113,15.819384,33.285108,17.731132000000002,1.6656799999999998,0.17960399999999999,8.329335
Austria,AUT,2012,67.26590999999999,14.687176000000001,32.642371000000004,16.946164000000003,1.672547,0.183605,7.979692
Austria,AUT,2013,67.759445,14.960277,33.460547,16.332385000000002,1.656405,0.19094,7.990935
Austria,AUT,2014,64.16,13.802023000000002,32.423874,14.946754,1.638991,0.168713,7.507548
Austria,AUT,2015,66.348823,14.372978,32.998847,15.967142,1.701497,0.16171300000000002,7.677111
Austria,AUT,2016,67.21074300000001,13.334845000000001,34.109843,16.736951,1.729,0.131251,7.693109
Austria,AUT,2017,69.592825,14.023157000000001,34.546345,17.974629,1.710389,0.138247,7.910525999999999
Austria,AUT,2018,66.55718,12.295195,34.08512,17.019492,1.826656,0.127248,7.528656
Austria,AUT,2019,67.936185,13.005251,34.087326000000004,17.792614999999998,1.7705229999999998,0.118253,7.650523
Austria,AUT,2020,62.037447,11.393343,30.712898,16.876936999999998,1.821123,0.10925,6.964414
Austria,AUT,2021,64.625588,12.269229,31.462607000000002,17.839482999999998,1.821123,0.10925,7.24333
Azerbaijan,AZE,1971,33.235584,0.404287,20.863273,11.358153,0.403469,0.206402,6.010909
Azerbaijan,AZE,1972,34.984299,0.408948,22.237727,11.724787,0.419116,0.19372,6.213528
Azerbaijan,AZE,1973,36.480176,0.40325500000000003,23.318496,12.093966,0.439647,0.22481199999999998,6.367562
Azerbaijan,AZE,1974,37.889511,0.393396,24.317598999999998,12.476452,0.46191899999999997,0.24014499999999997,6.502422
Azerbaijan,AZE,1975,39.842729999999996,0.39881700000000003,25.295557000000002,13.396676999999999,0.489196,0.262484,6.724498
Azerbaijan,AZE,1976,41.380235,0.405077,25.625181,14.570243,0.49143100000000006,0.28830300000000003,6.872139999999999
Azerbaijan,AZE,1977,42.79257,0.40601,26.17227,15.411320000000002,0.495947,0.30702399999999996,6.997103
Azerbaijan,AZE,1978,44.273587,0.393079,27.330333000000003,15.739941,0.48896999999999996,0.321265,7.130967999999999
Azerbaijan,AZE,1979,44.64405,0.388347,27.090028999999998,16.526282000000002,0.46748900000000004,0.171903,7.089499000000001
Azerbaijan,AZE,1980,46.394239,0.412469,27.952869,17.386276000000002,0.46880900000000003,0.173815,7.268338000000001
Azerbaijan,AZE,1981,45.540084,0.355192,26.838757,17.708182,0.47388,0.164073,7.035908
Azerbaijan,AZE,1982,46.402395,0.35786100000000004,26.795472999999998,18.628651,0.458104,0.162306,7.065434
Azerbaijan,AZE,1983,47.072086999999996,0.350067,26.388918,19.703969,0.471775,0.157356,7.0583350000000005
Azerbaijan,AZE,1984,47.499451,0.343623,25.46311,21.06339,0.476153,0.153175,7.008686999999999
Azerbaijan,AZE,1985,51.211369,0.402194,26.408363,23.757668,0.475337,0.16780799999999998,7.4314800000000005
Azerbaijan,AZE,1986,53.334402000000004,0.404199,27.556371999999996,24.739676,0.48731499999999994,0.146839,7.609278999999999
Azerbaijan,AZE,1987,50.556834,0.40120300000000003,22.679892000000002,26.849567999999998,0.491497,0.134675,7.088050999999999
